"Node Number","Temperature","Points:0","Points:1","Points:2"
2309,180.23,1.89,0.57,0
2310,180.23,1.89,0.58,0
2311,180.23,1.89,0.59,0
2312,180.24,1.9,0.01,0
2313,180.24,1.9,0.02,0
2314,180.23,1.9,0.03,0
2315,180.23,1.9,0.04,0
2316,180.23,1.9,0.05,0
2317,180.23,1.9,0.06,0
2318,180.23,1.9,0.07,0
2319,180.23,1.9,0.08,0
2320,180.23,1.9,0.09,0
2321,180.23,1.9,0.1,0
2322,180.23,1.9,0.11,0
2323,180.23,1.9,0.12,0
2324,180.23,1.9,0.13,0
2325,180.23,1.9,0.14,0
2326,180.23,1.9,0.15,0
2327,180.23,1.9,0.16,0
2328,180.23,1.9,0.17,0
2329,180.23,1.9,0.18,0
2330,180.23,1.9,0.19,0
2331,180.23,1.9,0.2,0
2332,180.23,1.9,0.21,0
2333,180.23,1.9,0.22,0
2334,180.23,1.9,0.23,0
2335,180.23,1.9,0.24,0
2336,180.23,1.9,0.25,0
2337,180.23,1.9,0.26,0
2338,180.23,1.9,0.27,0
2339,180.23,1.9,0.28,0
2340,180.23,1.9,0.29,0
2341,180.23,1.9,0.3,0
2342,180.23,1.9,0.31,0
2343,180.23,1.9,0.32,0
2344,180.23,1.9,0.33,0
2345,180.23,1.9,0.34,0
2346,180.23,1.9,0.35,0
2347,180.23,1.9,0.36,0
2348,180.23,1.9,0.37,0
2349,180.23,1.9,0.38,0
2350,180.23,1.9,0.39,0
2351,180.23,1.9,0.4,0
2352,180.23,1.9,0.41,0
2353,180.23,1.9,0.42,0
2354,180.23,1.9,0.43,0
2355,180.23,1.9,0.44,0
2356,180.23,1.9,0.45,0
2357,180.23,1.9,0.46,0
2358,180.23,1.9,0.47,0
2359,180.23,1.9,0.48,0
2360,180.23,1.9,0.49,0
2361,180.23,1.9,0.5,0
2362,180.23,1.9,0.51,0
2363,180.23,1.9,0.52,0
2364,180.23,1.9,0.53,0
2365,180.23,1.9,0.54,0
2366,180.23,1.9,0.55,0
2367,180.23,1.9,0.56,0
2368,180.23,1.9,0.57,0
2369,180.23,1.9,0.58,0
2370,180.23,1.9,0.59,0
2371,180.24,1.91,0.01,0
2372,180.24,1.91,0.02,0
2373,180.24,1.91,0.03,0
2374,180.23,1.91,0.04,0
2375,180.23,1.91,0.05,0
2376,180.23,1.91,0.06,0
2377,180.23,1.91,0.07,0
2378,180.23,1.91,0.08,0
2379,180.23,1.91,0.09,0
2380,180.23,1.91,0.1,0
2381,180.23,1.91,0.11,0
2382,180.23,1.91,0.12,0
2383,180.23,1.91,0.13,0
2384,180.23,1.91,0.14,0
2385,180.23,1.91,0.15,0
2386,180.23,1.91,0.16,0
2387,180.23,1.91,0.17,0
2388,180.23,1.91,0.18,0
2389,180.23,1.91,0.19,0
2390,180.23,1.91,0.2,0
2391,180.23,1.91,0.21,0
2392,180.23,1.91,0.22,0
2393,180.23,1.91,0.23,0
2394,180.23,1.91,0.24,0
2395,180.23,1.91,0.25,0
2396,180.23,1.91,0.26,0
2397,180.23,1.91,0.27,0
2398,180.23,1.91,0.28,0
2399,180.23,1.91,0.29,0
2400,180.23,1.91,0.3,0
2401,180.23,1.91,0.31,0
2402,180.23,1.91,0.32,0
2403,180.23,1.91,0.33,0
2404,180.23,1.91,0.34,0
2405,180.23,1.91,0.35,0
2406,180.23,1.91,0.36,0
2407,180.23,1.91,0.37,0
2408,180.23,1.91,0.38,0
2409,180.23,1.91,0.39,0
2410,180.23,1.91,0.4,0
2411,180.23,1.91,0.41,0
2412,180.23,1.91,0.42,0
2413,180.23,1.91,0.43,0
2414,180.23,1.91,0.44,0
2415,180.23,1.91,0.45,0
2416,180.23,1.91,0.46,0
2417,180.23,1.91,0.47,0
2418,180.23,1.91,0.48,0
2419,180.23,1.91,0.49,0
2420,180.23,1.91,0.5,0
2421,180.23,1.91,0.51,0
2422,180.23,1.91,0.52,0
2423,180.23,1.91,0.53,0
2424,180.23,1.91,0.54,0
2425,180.23,1.91,0.55,0
2426,180.23,1.91,0.56,0
2427,180.23,1.91,0.57,0
2428,180.23,1.91,0.58,0
2429,180.23,1.91,0.59,0
2430,180.24,1.92,0.01,0
2431,180.24,1.92,0.02,0
2432,180.24,1.92,0.03,0
2433,180.23,1.92,0.04,0
2434,180.23,1.92,0.05,0
2435,180.23,1.92,0.06,0
2436,180.23,1.92,0.07,0
2437,180.23,1.92,0.08,0
2438,180.23,1.92,0.09,0
2439,180.23,1.92,0.1,0
2440,180.23,1.92,0.11,0
2441,180.23,1.92,0.12,0
2442,180.23,1.92,0.13,0
2443,180.23,1.92,0.14,0
2444,180.23,1.92,0.15,0
2445,180.23,1.92,0.16,0
2446,180.23,1.92,0.17,0
2447,180.23,1.92,0.18,0
2448,180.23,1.92,0.19,0
2449,180.23,1.92,0.2,0
2450,180.23,1.92,0.21,0
2451,180.23,1.92,0.22,0
2452,180.23,1.92,0.23,0
2453,180.23,1.92,0.24,0
2454,180.23,1.92,0.25,0
2455,180.23,1.92,0.26,0
2456,180.23,1.92,0.27,0
2457,180.23,1.92,0.28,0
2458,180.23,1.92,0.29,0
2459,180.23,1.92,0.3,0
2460,180.23,1.92,0.31,0
2461,180.23,1.92,0.32,0
2462,180.23,1.92,0.33,0
2463,180.23,1.92,0.34,0
2464,180.23,1.92,0.35,0
2465,180.23,1.92,0.36,0
2466,180.23,1.92,0.37,0
2467,180.23,1.92,0.38,0
2468,180.23,1.92,0.39,0
2469,180.23,1.92,0.4,0
2470,180.23,1.92,0.41,0
2471,180.23,1.92,0.42,0
2472,180.23,1.92,0.43,0
2473,180.23,1.92,0.44,0
2474,180.23,1.92,0.45,0
2475,180.23,1.92,0.46,0
2476,180.23,1.92,0.47,0
2477,180.23,1.92,0.48,0
2478,180.23,1.92,0.49,0
2479,180.23,1.92,0.5,0
2480,180.23,1.92,0.51,0
2481,180.23,1.92,0.52,0
2482,180.23,1.92,0.53,0
2483,180.23,1.92,0.54,0
2484,180.23,1.92,0.55,0
2485,180.23,1.92,0.56,0
2486,180.23,1.92,0.57,0
2487,180.23,1.92,0.58,0
2488,180.23,1.92,0.59,0
2489,180.24,1.93,0.01,0
2490,180.24,1.93,0.02,0
2491,180.24,1.93,0.03,0
2492,180.24,1.93,0.04,0
2493,180.23,1.93,0.05,0
2494,180.23,1.93,0.06,0
2495,180.23,1.93,0.07,0
2496,180.23,1.93,0.08,0
2497,180.23,1.93,0.09,0
2498,180.23,1.93,0.1,0
2499,180.23,1.93,0.11,0
2500,180.23,1.93,0.12,0
2501,180.23,1.93,0.13,0
2502,180.23,1.93,0.14,0
2503,180.23,1.93,0.15,0
2504,180.23,1.93,0.16,0
2505,180.23,1.93,0.17,0
2506,180.23,1.93,0.18,0
2507,180.23,1.93,0.19,0
2508,180.23,1.93,0.2,0
2509,180.23,1.93,0.21,0
2510,180.23,1.93,0.22,0
2511,180.23,1.93,0.23,0
2512,180.23,1.93,0.24,0
2513,180.23,1.93,0.25,0
2514,180.23,1.93,0.26,0
2515,180.23,1.93,0.27,0
2516,180.23,1.93,0.28,0
2517,180.23,1.93,0.29,0
2518,180.23,1.93,0.3,0
2519,180.23,1.93,0.31,0
2520,180.23,1.93,0.32,0
2521,180.23,1.93,0.33,0
2522,180.23,1.93,0.34,0
2523,180.23,1.93,0.35,0
2524,180.23,1.93,0.36,0
2525,180.23,1.93,0.37,0
2526,180.23,1.93,0.38,0
2527,180.23,1.93,0.39,0
2528,180.23,1.93,0.4,0
2529,180.23,1.93,0.41,0
2530,180.23,1.93,0.42,0
2531,180.23,1.93,0.43,0
2532,180.23,1.93,0.44,0
2533,180.23,1.93,0.45,0
2534,180.23,1.93,0.46,0
2535,180.23,1.93,0.47,0
2536,180.23,1.93,0.48,0
2537,180.23,1.93,0.49,0
2538,180.23,1.93,0.5,0
2539,180.23,1.93,0.51,0
2540,180.23,1.93,0.52,0
2541,180.23,1.93,0.53,0
2542,180.23,1.93,0.54,0
2543,180.23,1.93,0.55,0
2544,180.23,1.93,0.56,0
2545,180.23,1.93,0.57,0
2546,180.23,1.93,0.58,0
2547,180.23,1.93,0.59,0
2548,180.24,1.94,0.01,0
2549,180.24,1.94,0.02,0
2550,180.24,1.94,0.03,0
2551,180.24,1.94,0.04,0
2552,180.24,1.94,0.05,0
2553,180.23,1.94,0.06,0
2554,180.23,1.94,0.07,0
2555,180.23,1.94,0.08,0
2556,180.23,1.94,0.09,0
2557,180.23,1.94,0.1,0
2558,180.23,1.94,0.11,0
2559,180.23,1.94,0.12,0
2560,180.23,1.94,0.13,0
2561,180.23,1.94,0.14,0
2562,180.23,1.94,0.15,0
2563,180.23,1.94,0.16,0
2564,180.23,1.94,0.17,0
2565,180.23,1.94,0.18,0
2566,180.23,1.94,0.19,0
2567,180.23,1.94,0.2,0
2568,180.23,1.94,0.21,0
2569,180.23,1.94,0.22,0
2570,180.23,1.94,0.23,0
2571,180.23,1.94,0.24,0
2572,180.23,1.94,0.25,0
2573,180.23,1.94,0.26,0
2574,180.23,1.94,0.27,0
2575,180.23,1.94,0.28,0
2576,180.23,1.94,0.29,0
2577,180.23,1.94,0.3,0
2578,180.23,1.94,0.31,0
2579,180.23,1.94,0.32,0
2580,180.23,1.94,0.33,0
2581,180.23,1.94,0.34,0
2582,180.23,1.94,0.35,0
2583,180.23,1.94,0.36,0
2584,180.23,1.94,0.37,0
2585,180.23,1.94,0.38,0
2586,180.23,1.94,0.39,0
2587,180.23,1.94,0.4,0
2588,180.23,1.94,0.41,0
2589,180.23,1.94,0.42,0
2590,180.23,1.94,0.43,0
2591,180.23,1.94,0.44,0
2592,180.23,1.94,0.45,0
2593,180.23,1.94,0.46,0
2594,180.23,1.94,0.47,0
2595,180.23,1.94,0.48,0
2596,180.23,1.94,0.49,0
2597,180.23,1.94,0.5,0
2598,180.23,1.94,0.51,0
2599,180.23,1.94,0.52,0
2600,180.23,1.94,0.53,0
2601,180.23,1.94,0.54,0
2602,180.23,1.94,0.55,0
2603,180.23,1.94,0.56,0
2604,180.23,1.94,0.57,0
2605,180.23,1.94,0.58,0
2606,180.23,1.94,0.59,0
2607,180.24,1.95,0.01,0
2608,180.24,1.95,0.02,0
2609,180.24,1.95,0.03,0
2610,180.24,1.95,0.04,0
2611,180.24,1.95,0.05,0
2612,180.23,1.95,0.06,0
2613,180.23,1.95,0.07,0
2614,180.23,1.95,0.08,0
2615,180.23,1.95,0.09,0
2616,180.23,1.95,0.1,0
2617,180.23,1.95,0.11,0
2618,180.23,1.95,0.12,0
2619,180.23,1.95,0.13,0
2620,180.23,1.95,0.14,0
2621,180.23,1.95,0.15,0
2622,180.23,1.95,0.16,0
2623,180.23,1.95,0.17,0
2624,180.23,1.95,0.18,0
2625,180.23,1.95,0.19,0
2626,180.23,1.95,0.2,0
2627,180.23,1.95,0.21,0
2628,180.23,1.95,0.22,0
2629,180.23,1.95,0.23,0
2630,180.23,1.95,0.24,0
2631,180.23,1.95,0.25,0
2632,180.23,1.95,0.26,0
2633,180.23,1.95,0.27,0
2634,180.23,1.95,0.28,0
2635,180.23,1.95,0.29,0
2636,180.23,1.95,0.3,0
2637,180.23,1.95,0.31,0
2638,180.23,1.95,0.32,0
2639,180.23,1.95,0.33,0
2640,180.23,1.95,0.34,0
2641,180.23,1.95,0.35,0
2642,180.23,1.95,0.36,0
2643,180.23,1.95,0.37,0
2644,180.23,1.95,0.38,0
2645,180.23,1.95,0.39,0
2646,180.23,1.95,0.4,0
2647,180.23,1.95,0.41,0
2648,180.23,1.95,0.42,0
2649,180.23,1.95,0.43,0
2650,180.23,1.95,0.44,0
2651,180.23,1.95,0.45,0
2652,180.23,1.95,0.46,0
2653,180.23,1.95,0.47,0
2654,180.23,1.95,0.48,0
2655,180.23,1.95,0.49,0
2656,180.23,1.95,0.5,0
2657,180.23,1.95,0.51,0
2658,180.23,1.95,0.52,0
2659,180.23,1.95,0.53,0
2660,180.23,1.95,0.54,0
2661,180.23,1.95,0.55,0
2662,180.23,1.95,0.56,0
2663,180.23,1.95,0.57,0
2664,180.23,1.95,0.58,0
2665,180.23,1.95,0.59,0
2666,180.24,1.96,0.01,0
2667,180.24,1.96,0.02,0
2668,180.24,1.96,0.03,0
2669,180.24,1.96,0.04,0
2670,180.24,1.96,0.05,0
2671,180.24,1.96,0.06,0
2672,180.23,1.96,0.07,0
2673,180.23,1.96,0.08,0
2674,180.23,1.96,0.09,0
2675,180.23,1.96,0.1,0
2676,180.23,1.96,0.11,0
2677,180.23,1.96,0.12,0
2678,180.23,1.96,0.13,0
2679,180.23,1.96,0.14,0
2680,180.23,1.96,0.15,0
2681,180.23,1.96,0.16,0
2682,180.23,1.96,0.17,0
2683,180.23,1.96,0.18,0
2684,180.23,1.96,0.19,0
2685,180.23,1.96,0.2,0
2686,180.23,1.96,0.21,0
2687,180.23,1.96,0.22,0
2688,180.23,1.96,0.23,0
2689,180.23,1.96,0.24,0
2690,180.23,1.96,0.25,0
2691,180.23,1.96,0.26,0
2692,180.23,1.96,0.27,0
2693,180.23,1.96,0.28,0
2694,180.23,1.96,0.29,0
2695,180.23,1.96,0.3,0
2696,180.23,1.96,0.31,0
2697,180.23,1.96,0.32,0
2698,180.23,1.96,0.33,0
2699,180.23,1.96,0.34,0
2700,180.23,1.96,0.35,0
2701,180.23,1.96,0.36,0
2702,180.23,1.96,0.37,0
2703,180.23,1.96,0.38,0
2704,180.23,1.96,0.39,0
2705,180.23,1.96,0.4,0
2706,180.23,1.96,0.41,0
2707,180.23,1.96,0.42,0
2708,180.23,1.96,0.43,0
2709,180.23,1.96,0.44,0
2710,180.23,1.96,0.45,0
2711,180.23,1.96,0.46,0
2712,180.23,1.96,0.47,0
2713,180.23,1.96,0.48,0
2714,180.23,1.96,0.49,0
2715,180.23,1.96,0.5,0
2716,180.23,1.96,0.51,0
2717,180.23,1.96,0.52,0
2718,180.23,1.96,0.53,0
2719,180.23,1.96,0.54,0
2720,180.23,1.96,0.55,0
2721,180.23,1.96,0.56,0
2722,180.23,1.96,0.57,0
2723,180.23,1.96,0.58,0
2724,180.23,1.96,0.59,0
2725,180.24,1.97,0.01,0
2726,180.24,1.97,0.02,0
2727,180.24,1.97,0.03,0
2728,180.24,1.97,0.04,0
2729,180.24,1.97,0.05,0
2730,180.24,1.97,0.06,0
2731,180.23,1.97,0.07,0
2732,180.23,1.97,0.08,0
2733,180.23,1.97,0.09,0
2734,180.23,1.97,0.1,0
2735,180.23,1.97,0.11,0
2736,180.23,1.97,0.12,0
2737,180.23,1.97,0.13,0
2738,180.23,1.97,0.14,0
2739,180.23,1.97,0.15,0
2740,180.23,1.97,0.16,0
2741,180.23,1.97,0.17,0
2742,180.23,1.97,0.18,0
2743,180.23,1.97,0.19,0
2744,180.23,1.97,0.2,0
2745,180.23,1.97,0.21,0
2746,180.23,1.97,0.22,0
2747,180.23,1.97,0.23,0
2748,180.23,1.97,0.24,0
2749,180.23,1.97,0.25,0
2750,180.23,1.97,0.26,0
2751,180.23,1.97,0.27,0
2752,180.23,1.97,0.28,0
2753,180.23,1.97,0.29,0
2754,180.23,1.97,0.3,0
2755,180.23,1.97,0.31,0
2756,180.23,1.97,0.32,0
2757,180.23,1.97,0.33,0
2758,180.23,1.97,0.34,0
2759,180.23,1.97,0.35,0
2760,180.23,1.97,0.36,0
2761,180.23,1.97,0.37,0
2762,180.23,1.97,0.38,0
2763,180.23,1.97,0.39,0
2764,180.23,1.97,0.4,0
2765,180.23,1.97,0.41,0
2766,180.23,1.97,0.42,0
2767,180.23,1.97,0.43,0
2768,180.23,1.97,0.44,0
2769,180.23,1.97,0.45,0
2770,180.23,1.97,0.46,0
2771,180.23,1.97,0.47,0
2772,180.23,1.97,0.48,0
2773,180.23,1.97,0.49,0
2774,180.23,1.97,0.5,0
2775,180.23,1.97,0.51,0
2776,180.23,1.97,0.52,0
2777,180.23,1.97,0.53,0
2778,180.23,1.97,0.54,0
2779,180.23,1.97,0.55,0
2780,180.23,1.97,0.56,0
2781,180.23,1.97,0.57,0
2782,180.23,1.97,0.58,0
2783,180.23,1.97,0.59,0
2784,180.24,1.98,0.01,0
2785,180.24,1.98,0.02,0
2786,180.24,1.98,0.03,0
2787,180.24,1.98,0.04,0
2788,180.24,1.98,0.05,0
2789,180.24,1.98,0.06,0
2790,180.24,1.98,0.07,0
2791,180.23,1.98,0.08,0
2792,180.23,1.98,0.09,0
2793,180.23,1.98,0.1,0
2794,180.23,1.98,0.11,0
2795,180.23,1.98,0.12,0
2796,180.23,1.98,0.13,0
2797,180.23,1.98,0.14,0
2798,180.23,1.98,0.15,0
2799,180.23,1.98,0.16,0
2800,180.23,1.98,0.17,0
2801,180.23,1.98,0.18,0
2802,180.23,1.98,0.19,0
2803,180.23,1.98,0.2,0
2804,180.23,1.98,0.21,0
2805,180.23,1.98,0.22,0
2806,180.23,1.98,0.23,0
2807,180.23,1.98,0.24,0
2808,180.23,1.98,0.25,0
2809,180.23,1.98,0.26,0
2810,180.23,1.98,0.27,0
2811,180.23,1.98,0.28,0
2812,180.23,1.98,0.29,0
2813,180.23,1.98,0.3,0
2814,180.23,1.98,0.31,0
2815,180.23,1.98,0.32,0
2816,180.23,1.98,0.33,0
2817,180.23,1.98,0.34,0
2818,180.23,1.98,0.35,0
2819,180.23,1.98,0.36,0
2820,180.23,1.98,0.37,0
2821,180.23,1.98,0.38,0
2822,180.23,1.98,0.39,0
2823,180.23,1.98,0.4,0
2824,180.23,1.98,0.41,0
2825,180.23,1.98,0.42,0
2826,180.23,1.98,0.43,0
2827,180.23,1.98,0.44,0
2828,180.23,1.98,0.45,0
2829,180.23,1.98,0.46,0
2830,180.23,1.98,0.47,0
2831,180.23,1.98,0.48,0
2832,180.23,1.98,0.49,0
2833,180.23,1.98,0.5,0
2834,180.23,1.98,0.51,0
2835,180.23,1.98,0.52,0
2836,180.23,1.98,0.53,0
2837,180.23,1.98,0.54,0
2838,180.23,1.98,0.55,0
2839,180.23,1.98,0.56,0
2840,180.23,1.98,0.57,0
2841,180.23,1.98,0.58,0
2842,180.23,1.98,0.59,0
2843,180.24,1.99,0.01,0
2844,180.24,1.99,0.02,0
2845,180.24,1.99,0.03,0
2846,180.24,1.99,0.04,0
2847,180.24,1.99,0.05,0
2848,180.24,1.99,0.06,0
2849,180.24,1.99,0.07,0
2850,180.23,1.99,0.08,0
2851,180.23,1.99,0.09,0
2852,180.23,1.99,0.1,0
2853,180.23,1.99,0.11,0
2854,180.23,1.99,0.12,0
2855,180.23,1.99,0.13,0
2856,180.23,1.99,0.14,0
2857,180.23,1.99,0.15,0
2858,180.23,1.99,0.16,0
2859,180.23,1.99,0.17,0
2860,180.23,1.99,0.18,0
2861,180.23,1.99,0.19,0
2862,180.23,1.99,0.2,0
2863,180.23,1.99,0.21,0
2864,180.23,1.99,0.22,0
2865,180.23,1.99,0.23,0
2866,180.23,1.99,0.24,0
2867,180.23,1.99,0.25,0
2868,180.23,1.99,0.26,0
2869,180.23,1.99,0.27,0
2870,180.23,1.99,0.28,0
2871,180.23,1.99,0.29,0
2872,180.23,1.99,0.3,0
2873,180.23,1.99,0.31,0
2874,180.23,1.99,0.32,0
2875,180.23,1.99,0.33,0
2876,180.23,1.99,0.34,0
2877,180.23,1.99,0.35,0
2878,180.23,1.99,0.36,0
2879,180.23,1.99,0.37,0
2880,180.23,1.99,0.38,0
2881,180.23,1.99,0.39,0
2882,180.23,1.99,0.4,0
2883,180.23,1.99,0.41,0
2884,180.23,1.99,0.42,0
2885,180.23,1.99,0.43,0
2886,180.23,1.99,0.44,0
2887,180.23,1.99,0.45,0
2888,180.23,1.99,0.46,0
2889,180.23,1.99,0.47,0
2890,180.23,1.99,0.48,0
2891,180.23,1.99,0.49,0
2892,180.23,1.99,0.5,0
2893,180.23,1.99,0.51,0
2894,180.23,1.99,0.52,0
2895,180.23,1.99,0.53,0
2896,180.23,1.99,0.54,0
2897,180.23,1.99,0.55,0
2898,180.23,1.99,0.56,0
2899,180.23,1.99,0.57,0
2900,180.23,1.99,0.58,0
2901,180.23,1.99,0.59,0
2902,180.24,2,0.01,0
2903,180.24,2,0.02,0
2904,180.24,2,0.03,0
2905,180.24,2,0.04,0
2906,180.24,2,0.05,0
2907,180.24,2,0.06,0
2908,180.24,2,0.07,0
2909,180.23,2,0.08,0
2910,180.23,2,0.09,0
2911,180.23,2,0.1,0
2912,180.23,2,0.11,0
2913,180.23,2,0.12,0
2914,180.23,2,0.13,0
2915,180.23,2,0.14,0
2916,180.23,2,0.15,0
2917,180.23,2,0.16,0
2918,180.23,2,0.17,0
2919,180.23,2,0.18,0
2920,180.23,2,0.19,0
2921,180.23,2,0.2,0
2922,180.23,2,0.21,0
2923,180.23,2,0.22,0
2924,180.23,2,0.23,0
2925,180.23,2,0.24,0
2926,180.23,2,0.25,0
2927,180.23,2,0.26,0
2928,180.23,2,0.27,0
2929,180.23,2,0.28,0
2930,180.23,2,0.29,0
2931,180.23,2,0.3,0
2932,180.23,2,0.31,0
2933,180.23,2,0.32,0
2934,180.23,2,0.33,0
2935,180.23,2,0.34,0
2936,180.23,2,0.35,0
2937,180.23,2,0.36,0
2938,180.23,2,0.37,0
2939,180.23,2,0.38,0
2940,180.23,2,0.39,0
2941,180.23,2,0.4,0
2942,180.23,2,0.41,0
2943,180.23,2,0.42,0
2944,180.23,2,0.43,0
2945,180.23,2,0.44,0
2946,180.23,2,0.45,0
2947,180.23,2,0.46,0
2948,180.23,2,0.47,0
2949,180.23,2,0.48,0
2950,180.23,2,0.49,0
2951,180.23,2,0.5,0
2952,180.23,2,0.51,0
2953,180.23,2,0.52,0
2954,180.23,2,0.53,0
2955,180.23,2,0.54,0
2956,180.23,2,0.55,0
2957,180.23,2,0.56,0
2958,180.23,2,0.57,0
2959,180.23,2,0.58,0
2960,180.23,2,0.59,0
2961,180.24,2.01,0.01,0
2962,180.24,2.01,0.02,0
2963,180.24,2.01,0.03,0
2964,180.24,2.01,0.04,0
2965,180.24,2.01,0.05,0
2966,180.24,2.01,0.06,0
2967,180.24,2.01,0.07,0
2968,180.24,2.01,0.08,0
2969,180.23,2.01,0.09,0
2970,180.23,2.01,0.1,0
2971,180.23,2.01,0.11,0
2972,180.23,2.01,0.12,0
2973,180.23,2.01,0.13,0
2974,180.23,2.01,0.14,0
2975,180.23,2.01,0.15,0
2976,180.23,2.01,0.16,0
2977,180.23,2.01,0.17,0
2978,180.23,2.01,0.18,0
2979,180.23,2.01,0.19,0
2980,180.23,2.01,0.2,0
2981,180.23,2.01,0.21,0
2982,180.23,2.01,0.22,0
2983,180.23,2.01,0.23,0
2984,180.23,2.01,0.24,0
2985,180.23,2.01,0.25,0
2986,180.23,2.01,0.26,0
2987,180.23,2.01,0.27,0
2988,180.23,2.01,0.28,0
2989,180.23,2.01,0.29,0
2990,180.23,2.01,0.3,0
2991,180.23,2.01,0.31,0
2992,180.23,2.01,0.32,0
2993,180.23,2.01,0.33,0
2994,180.23,2.01,0.34,0
2995,180.23,2.01,0.35,0
2996,180.23,2.01,0.36,0
2997,180.23,2.01,0.37,0
2998,180.23,2.01,0.38,0
2999,180.23,2.01,0.39,0
3000,180.23,2.01,0.4,0
3001,180.23,2.01,0.41,0
3002,180.23,2.01,0.42,0
3003,180.23,2.01,0.43,0
3004,180.23,2.01,0.44,0
3005,180.23,2.01,0.45,0
3006,180.23,2.01,0.46,0
3007,180.23,2.01,0.47,0
3008,180.23,2.01,0.48,0
3009,180.23,2.01,0.49,0
3010,180.23,2.01,0.5,0
3011,180.23,2.01,0.51,0
3012,180.23,2.01,0.52,0
3013,180.23,2.01,0.53,0
3014,180.23,2.01,0.54,0
3015,180.23,2.01,0.55,0
3016,180.23,2.01,0.56,0
3017,180.23,2.01,0.57,0
3018,180.23,2.01,0.58,0
3019,180.23,2.01,0.59,0
3020,180.24,2.02,0.01,0
3021,180.24,2.02,0.02,0
3022,180.24,2.02,0.03,0
3023,180.24,2.02,0.04,0
3024,180.24,2.02,0.05,0
3025,180.24,2.02,0.06,0
3026,180.24,2.02,0.07,0
3027,180.24,2.02,0.08,0
3028,180.23,2.02,0.09,0
3029,180.23,2.02,0.1,0
3030,180.23,2.02,0.11,0
3031,180.23,2.02,0.12,0
3032,180.23,2.02,0.13,0
3033,180.23,2.02,0.14,0
3034,180.23,2.02,0.15,0
3035,180.23,2.02,0.16,0
3036,180.23,2.02,0.17,0
3037,180.23,2.02,0.18,0
3038,180.23,2.02,0.19,0
3039,180.23,2.02,0.2,0
3040,180.23,2.02,0.21,0
3041,180.23,2.02,0.22,0
3042,180.23,2.02,0.23,0
3043,180.23,2.02,0.24,0
3044,180.23,2.02,0.25,0
3045,180.23,2.02,0.26,0
3046,180.23,2.02,0.27,0
3047,180.23,2.02,0.28,0
3048,180.23,2.02,0.29,0
3049,180.23,2.02,0.3,0
3050,180.23,2.02,0.31,0
3051,180.23,2.02,0.32,0
3052,180.23,2.02,0.33,0
3053,180.23,2.02,0.34,0
3054,180.23,2.02,0.35,0
3055,180.23,2.02,0.36,0
3056,180.23,2.02,0.37,0
3057,180.23,2.02,0.38,0
3058,180.23,2.02,0.39,0
3059,180.23,2.02,0.4,0
3060,180.23,2.02,0.41,0
3061,180.23,2.02,0.42,0
3062,180.23,2.02,0.43,0
3063,180.23,2.02,0.44,0
3064,180.23,2.02,0.45,0
3065,180.23,2.02,0.46,0
3066,180.23,2.02,0.47,0
3067,180.23,2.02,0.48,0
3068,180.23,2.02,0.49,0
3069,180.23,2.02,0.5,0
3070,180.23,2.02,0.51,0
3071,180.23,2.02,0.52,0
3072,180.23,2.02,0.53,0
3073,180.23,2.02,0.54,0
3074,180.23,2.02,0.55,0
3075,180.23,2.02,0.56,0
3076,180.23,2.02,0.57,0
3077,180.23,2.02,0.58,0
3078,180.23,2.02,0.59,0
3079,180.24,2.03,0.01,0
3080,180.24,2.03,0.02,0
3081,180.24,2.03,0.03,0
3082,180.24,2.03,0.04,0
3083,180.24,2.03,0.05,0
3084,180.24,2.03,0.06,0
3085,180.24,2.03,0.07,0
3086,180.24,2.03,0.08,0
3087,180.23,2.03,0.09,0
3088,180.23,2.03,0.1,0
3089,180.23,2.03,0.11,0
3090,180.23,2.03,0.12,0
3091,180.23,2.03,0.13,0
3092,180.23,2.03,0.14,0
3093,180.23,2.03,0.15,0
3094,180.23,2.03,0.16,0
3095,180.23,2.03,0.17,0
3096,180.23,2.03,0.18,0
3097,180.23,2.03,0.19,0
3098,180.23,2.03,0.2,0
3099,180.23,2.03,0.21,0
3100,180.23,2.03,0.22,0
3101,180.23,2.03,0.23,0
3102,180.23,2.03,0.24,0
3103,180.23,2.03,0.25,0
3104,180.23,2.03,0.26,0
3105,180.23,2.03,0.27,0
3106,180.23,2.03,0.28,0
3107,180.23,2.03,0.29,0
3108,180.23,2.03,0.3,0
3109,180.23,2.03,0.31,0
3110,180.23,2.03,0.32,0
3111,180.23,2.03,0.33,0
3112,180.23,2.03,0.34,0
3113,180.23,2.03,0.35,0
3114,180.23,2.03,0.36,0
3115,180.23,2.03,0.37,0
3116,180.23,2.03,0.38,0
3117,180.23,2.03,0.39,0
3118,180.23,2.03,0.4,0
3119,180.23,2.03,0.41,0
3120,180.23,2.03,0.42,0
3121,180.23,2.03,0.43,0
3122,180.23,2.03,0.44,0
3123,180.23,2.03,0.45,0
3124,180.23,2.03,0.46,0
3125,180.23,2.03,0.47,0
3126,180.23,2.03,0.48,0
3127,180.23,2.03,0.49,0
3128,180.23,2.03,0.5,0
3129,180.23,2.03,0.51,0
3130,180.23,2.03,0.52,0
3131,180.23,2.03,0.53,0
3132,180.23,2.03,0.54,0
3133,180.23,2.03,0.55,0
3134,180.23,2.03,0.56,0
3135,180.23,2.03,0.57,0
3136,180.23,2.03,0.58,0
